organism	name
Anaerostipes	hadrus
Sulfuricella	denitrificans
Paenisporosarcina	indica
Halomonas	daqiaonensis
Marinobacter	daqiaonensis
Fibrella	aestuarina
Aurantimonas	manganoxydans
Kosmotoga	olearia
Hymenobacter	psychrophilus
Mucilaginibacter	mallensis
Sphingomonas	haloaromaticamans
Methylocystis	bryophila
Fervidicella	metallireducens
Cohaesibacter	marisflavi
Sunxiuqinia	elliptica
Frankia	symbiont
Arthrobacter	alpinus
Arthrobacter	alpinus
Halanaerobium	hydrogeniformans
Litorimicrobium	taeanense
Flavobacterium	beibuense
Pacificibacter	marinus
Candidimonas	bauzanensis
Microbulbifer	marinus
Microbulbifer	yueqingensis
Stenotrophomonas	daejeonensis
Thermosipho	affectus
Paraburkholderia	acidipaludis
Neokomagataea	thailandica
Herbiconiux	solani
Brachybacterium	squillarum
Spirosoma	endophyticum
Fibrisoma	limi
Methylocapsa	aurea
Leucobacter	salsicius
Kocuria	salsicia
Haloechinothrix	alba
Bacillus	oceanisediminis
Devosia	enhydra
Prosthecomicrobium	hirschii
Bauldia	litoralis
Dietzia	alimentaria
Dietzia	alimentaria
Aquimarina	macrocephali
Rhodanobacter	denitrificans
Leucobacter	celer
Tenacibaculum	dicentrarchi
Geminocystis	herdmanii
Paenibacillus	pini
Paenibacillus	pinihumi
Cryobacterium	arcticum
Litoreibacter	janthinus
Litoreibacter	albidus
Fontibacillus	panacisegetis
Alloprevotella	rava
Selenomonas	artemidis
Enterorhabdus	caecimuris
Microbacterium	yannicii
Cardinium	endosymbiont
Blastococcus	endophyticus
Comamonas	terrae
Auraticoccus	monumenti
Demequina	aurantiaca
Demequina	globuliformis
Diplorickettsia	massiliensis
Stenotrophomonas	panacihumi
Lactobacillus	floricola
Gilvimarinus	agarilyticus
Photobacterium	swingsii
Agarivorans	gilvus
Paludibacter	jiangxiensis
Flavobacterium	haoranii
Sphingobacterium	wenxiniae
Arthrobacter	nitrophenolicus
Micromonospora	yangpuensis
Nonomuraea	maritima
Candidimonas	nitroreducens
Paenibacillus	algorifonticola
Algoriella	xinjiangensis
Agrococcus	carbonis
Tessaracoccus	oleiagri
Algoriphagus	faecimaris
Pseudorhodobacter	aquimaris
Paenibacillus	ihumii
Kosmotoga	arenicorallina
Herbidospora	mongoliensis
Ohtaekwangia	koreensis
Paracoccus	sphaerophysae
Terrimicrobium	sacchariphilum
Lutibacter	flavus
Altererythrobacter	dongtanensis
Reichenbachiella	faecimaris
Caldisericum	exile
Ornithinibacillus	contaminans
Planktotalea	frisia
Virgibacillus	alimentarius
Desulfonatronovibrio	magnus
Megasphaera	genomosp.
Methylomonas	koyamae
Methylomonas	koyamae
Jiangella	muralis
Myroides	phaeus
Lactobacillus	rogosae
Pseudomonas	flexibilis
Jeotgalibaca	dankookensis
Noviherbaspirillum	autotrophicum
Micromonospora	cremea
Chryseobacterium	chaponense
Kroppenstedtia	eburnea
Hydrotalea	flava
Oceanicoccus	sagamiensis
Ensifer	sojae
cyanobacterium	endosymbiont
Halomonas	smyrnensis
Nitratireductor	indicus
Bradyrhizobium	lablabi
Bradyrhizobium	lablabi
Bradyrhizobium	lablabi
Vibrio	genomosp.
Vibrio	genomosp.
Devosia	psychrophila
Thermogemmatispora	onikobensis
Bacteroides	paurosaccharolyticus
Labrenzia	suaedae
Pisciglobus	halotolerans
Gemmiger	formicilis
Oceanibacterium	hippocampi
Bacillus	daliensis
Mobilicoccus	pelagius
Piscicoccus	intestinalis
Sulfuritalea	hydrogenivorans
Nocardioides	alpinus
Pedobacter	arcticus
Occidentia	massiliensis
Alkalibacterium	subtropicum
Methylophaga	nitratireducenticrescens
Methylophaga	frappieri
Peptoniphilus	coxii
Nocardia	amikacinitolerans
Acinetobacter	indicus
Mycobacterium	litorale
Nocardiopsis	flavescens
Rugamonas	rubra
Acidovorax	radicis
Natranaerobius	trueperi
Weissella	ceti
Sporosarcina	newyorkensis
Mycobacterium	europaeum
Bifidobacterium	callitrichos
Bifidobacterium	saguini
Bifidobacterium	stellenboschense
Bifidobacterium	biavatii
Lutibacter	oricola
Enterococcus	rivorum
Bacillus	eiseniae
Siansivirga	zeaxanthinifaciens
Derxia	lacustris
Defluviimonas	indica
Moraxella	macacae
Desulfuribacillus	alkaliarsenatis
Serinicoccus	chungangensis
Erwinia	oleae
Peptoanaerobacter	stomatis
Stomatobaculum	longum
Pseudomonas	litoralis
Aequorivita	viscosa
Deinococcus	reticulitermitis
Pseudomonas	aestusnigri
Amantichitinum	ursilacus
Janibacter	indicus
Photobacterium	jeanii
Caenispirillum	salinarum
Bacillus	gottheilii
Kibdelosporangium	phytohabitans
Vibrio	xiamenensis
Sphingomonas	laterariae
Gilvimarinus	polysaccharolyticus
Streptomyces	kebangsaanensis
Microvirga	lotononidis
Oscillatoriales	cyanobacterium
Lactobacillus	ozensis
Ectothiorhodospira	magna
Thermanaerothrix	daxensis
Carboxydothermus	pertinax
Algibacter	pectinivorans
Terriglobus	saanensis
Thalassobius	maritimus
Caballeronia	zhejiangensis
Bacteroides	faecichinchillae
Poseidonocella	pacifica
Poseidonocella	sedimentorum
Brevundimonas	viscosa
Lactobacillus	pasteurii
Ardenticatena	maritima
Amphibacillus	marinus
Erythrobacter	marinus
Celeribacter	baekdonensis
Mycobacterium	sinense
Mycobacterium	sinense
Mycobacterium	sinense
Methyloferula	stellata
Tepidiphilus	thermophilus
Arcobacter	anaerophilus
Pseudodesulfovibrio	piezophilus
Fulvivirga	imtechensis
Schleiferia	thermophila
Mageeibacillus	indolicus
Desulfosporosinus	acidiphilus
Calothrix	rhizosoleniae
Jeotgalibacillus	soli
Alkalitalea	saponilacus
Plautia	stali
Microbacterium	sediminis
Nonlabens	ulvanivorans
Psychroflexus	halocasei
Caloramator	mitchellensis
Actinokineospora	spheciospongiae
Rubrobacter	aplysinae
Streptomyces	aidingensis
Caldanaerobacter	subterraneus
Orientia	chuto
Mycobacterium	iranicum
Flavobacterium	ummariense
Skermanella	stibiiresistens
Knoellia	flava
Kangiella	geojedonensis
Flammeovirga	pacifica
Sandaracinus	amylolyticus
Pseudanabaena	biceps
Microbulbifer	mangrovi
Bartonella	florencae
Tropicibacter	multivorans
Ornithinibacillus	halophilus
Marinobacter	persicus
Bacillus	halosaccharovorans
Alteribacillus	iranensis
Alteribacillus	bidgolensis
Oceanobacillus	limi
Aliicoccus	persicus
Bacillus	persicus
Bacillus	salsus
Nonlabens	marinus
Halioglobus	japonicus
Halioglobus	pacificus
Lactobacillus	saniviri
Lactobacillus	senioris
Gemmobacter	aquatilis
Flavobacterium	xueshanense
Jannaschia	aquimarina
Desulfurispirillum	indicum
Marinomonas	posidonica
Fulvimarina	manganoxydans
Oceanobacillus	rekensis
Oceanobacillus	damuensis
Fenollaria	massiliensis
Levyella	massiliensis
Anaerococcus	provencensis
Belnapia	rosea
Granulicella	mallensis
Granulicella	tundricola
Sphingomonas	indica
Lactobacillus	xiangfangensis
Lactobacillus	brantae
Streptomyces	qinglanensis
Tardiphaga	robiniae
Psychroserpens	damuponensis
Hippea	jasoniae
Lactobacillus	nasuensis
Gordonia	neofelifaecis
Micromonospora	sediminicola
Rhizobacter	gummiphilus
Brevibacterium	yomogidense
Chryseolinea	serpens
Legionella	steelei
Arenimonas	metalli
Mycobacterium	franklinii
Paraburkholderia	sprentiae
Mariniblastus	fucicola
Roseimaritima	ulvae
Deinococcus	wulumuqiensis
Methylomonas	lenta
Ruegeria	conchae
Bifidobacterium	reuteri
Paraburkholderia	kururiensis
Mycoplasma	parvum
Ruegeria	halocynthiae
Rosenbergiella	nectarea
Cellulomonas	marina
Pseudovibrio	axinellae
Pedobacter	ruber
Albidovulum	xiamenense
Polymorphum	gilvum
Arthrobacter	enclensis
Metallibacterium	scheffleri
Lactobacillus	kimchiensis
Mycetocola	miduiensis
Actinopolyspora	righensis
Marivita	hallyeonensis
Polaribacter	reichenbachii
Mastigocoleus	testarum
Streptomyces	himastatinicus
Methylophaga	lonarensis
Sedimentitalea	nanhaiensis
Thermosulfurimonas	dismutans
Cryobacterium	roopkundense
Pseudomonas	formosensis
Verrucosispora	maris
Vibrio	sonorensis
Vibrio	mexicanus
Fimbriimonas	ginsengisoli
Roseovarius	lutimaris
Nocardioides	szechwanensis
Nocardioides	psychrotolerans
Listeria	weihenstephanensis
Defluviitoga	tunisiensis
Pseudomonas	kuykendallii
Lactobacillus	ginsenosidimutans
Fervidobacterium	thailandensis
Fictibacillus	enclensis
Domibacillus	enclensis
Gracilibacillus	kekensis
Endozoicomonas	montiporae
Tropicimonas	sediminicola
Campylobacter	volucris
Pedosphaera	parvula
Corynebacterium	nuruki
Bacillus	timonensis
Brevibacterium	senegalense
Kurthia	massiliensis
Kurthia	senegalensis
Microvirga	massiliensis
Marinobacter	adhaerens
Thioalkalivibrio	sulfidiphilus
Dielma	fastidiosa
Legionella	massiliensis
Legionella	tunisiensis
Deferrisoma	camini
Massilia	namucuonensis
Friedmanniella	flava
Bosea	lupini
Bosea	robiniae
Parabacteroides	chartae
Aquimarina	amphilecti
Ochrovirga	pacifica
Lysinimicrobium	mangrovi
Neptunomonas	qingdaonensis
Arthrobacter	cupressi
Nocardioides	lianchengensis
Paenibacillus	catalpae
Oceaniovalibus	guishaninsula
Streptomyces	uncialis
Marininema	mesophilum
Anditalea	andensis
Kocuria	indica
Corynebacterium	epidermidicanis
[Propionibacterium]	humerusii
Geodermatophilus	soli
Methylotenera	versatilis
Methylotenera	versatilis
Muricauda	antarctica
Photobacterium	marinum
Grimontia	indica
Rickettsia	asembonensis
Amycolatopsis	halophila
Mycobacterium	koreense
Listeria	fleischmannii
Geodermatophilus	nigrescens
Riemerella	columbipharyngis
Corynebacterium	uterequi
Salegentibacter	echinorum
Algoriphagus	zhangzhouensis
Muricauda	zhangzhouensis
Streptomyces	zinciresistens
Porticoccus	hydrocarbonoclasticus
Carnobacterium	iners
Lactobacillus	heilongjiangensis
Streptomyces	oceani
Catalinimonas	alkaloidigena
Pantoea	rwandensis
Thiolapillus	brandeum
Acetobacter	papayae
Acetobacter	okinawensis
Acetobacter	persici
Pseudomonas	zeshuii
Fontimonas	thermophila
Pontibacter	lucknowensis
Pseudorhodobacter	antarcticus
Serinicoccus	profundi
Haemophilus	sputorum
Pseudarcicella	hirudinis
Leucobacter	chromiiresistens
Aquimarina	longa
Enterovibrio	pacificus
Limimonas	halophila
Comamonas	serinivorans
Gemmobacter	megaterium
Actibacterium	mucosum
Aquimarina	agarilytica
Thermoactinospora	rubra
Winogradskyella	jejuensis
Dickeya	solani
Sphingobium	czechense
Nakamurella	panacisegetis
Demequina	flava
Demequina	sediminicola
Idiomarina	piscisalsi
Devosia	lucknowensis
Patulibacter	medicamentivorans
Coprobacter	fastidiosus
Tepidimonas	fonticaldi
Paenirhodobacter	enshiensis
Mycobacterium	longobardum
Brenneria	goodwinii
Lutibacter	agarilyticus
Verminephrobacter	aporrectodeae
Albimonas	pacifica
Elizabethkingia	anophelis
Novosphingobium	fuchskuhlense
Brevibacillus	massiliensis
Alistipes	obesi
Cruoricaptor	ignavus
Limnoraphis	robusta
Mycobacterium	minnesotense
Methyloversatilis	discipulorum
Pseudorhodobacter	wandonensis
bacterium	MS4
Actinomadura	flavalba
Anaerosphaera	aminiphila
Andreprevotia	lacus
Bacillus	acidiproducens
Cucumibacter	marinus
Chitinilyticum	litopenaei
Clostridium	amylolyticum
Corynebacterium	doosanense
Gordonia	kroppenstedtii
Fodinicurvata	sediminis
Hirschia	maritima
Marinospirillum	celere
Pedobacter	glucosidilyticus
Pedobacter	oryzae
Ponticaulis	koreensis
Rubellimicrobium	mesophilum
Tepidimicrobium	xylanilyticum
Loktanella	litorea
Marivita	geojedonensis
Alicyclobacillus	mali
Flavobacterium	fontis
Magnetococcus	marinus
Chryseobacterium	frigidisoli
Loktanella	cinnabarina
Brevundimonas	abyssalis
Paenibacillus	beijingensis
bacterium	JKG1
filamentous	cyanobacterium
Paraglaciecola	arctica
Flavobacterium	noncentrifugens
Weissella	oryzae
Alkalibacterium	gilvum
Sphaerochaeta	globosa
Sphaerochaeta	pleomorpha
Bacteroides	reticulotermitis
Melioribacter	roseus
Ornatilinea	apprima
Bacillus	ligniniphilus
Thauera	humireducens
Pseudomonas	sagittaria
Marinobacter	nitratireducens
Xanthomarina	gelatinilytica
Marinomonas	fungiae
Endozoicomonas	numazuensis
Clostridium	arbusti
Geodermatophilus	siccatus
Geodermatophilus	africanus
Geodermatophilus	saharensis
Lactobacillus	curieae
Chryseobacterium	taihuense
Nocardia	arizonensis
Massilia	putida
Pseudophaeobacter	leonis
Xiangella	phaseoli
Kangiella	sediminilitoris
Caloramator	quimbayensis
Ornithinibacillus	scapharcae
Didymococcus	colitermitum
Myroides	guanonis
Fusicatenibacter	saccharivorans
Sinomicrobium	oceani
Psychroflexus	salarius
Moorea	producens
Marininema	halotolerans
Dissulfuribacter	thermophilus
Epibacterium	ulvae
Tumebacillus	flagellatus
Wohlfahrtiimonas	larvae
Kosakonia	sacchari
Flavobacterium	marinum
Idiomarina	indica
Alloscardovia	macacae
Ruminococcus	bicirculans
Porphyrobacter	colymbi
Euryhalocaulis	caribicus
Ruminococcus	champanellensis
Streptobacillus	hongkongensis
Rheinheimera	nanhaiensis
Massilia	yuzhufengensis
Richelia	intracellularis
Imtechella	halotolerans
Melaminivora	alkalimesophila
Aureimonas	jatrophae
Aureimonas	phyllosphaerae
Halomonas	xinjiangensis
Gillisia	marina
Draconibacterium	orientale
Tangfeifania	diversioriginum
Holospora	undulata
Sulfurimonas	hongkongensis
Catenovulum	agarivorans
cyanobacterium	PCC
Chamaesiphon	minutus
Lihuaxuella	thermophila
Aliiroseovarius	sediminilitoris
Peptoniphilus	rhinitidis
Sulfurimonas	gotlandica
Niabella	ginsenosidivorans
Agrobacterium	fabrum
Alcanivorax	nanhaiticus
Komagataeibacter	medellinensis
Methyloligella	halotolerans
Acidovorax	wautersii
Halomonas	huangheensis
Paenibacillus	swuensis
Spirosoma	montaniterrae
Halomonas	zincidurans
Arenitalea	lutea
Mycoplasma	feriruminatoris
Deinococcus	puniceus
Deinococcus	swuensis
Myroides	injenensis
Mesotoga	prima
Thioclava	dalianensis
Desulfatitalea	tepidiphila
Gloeomargarita	lithophora
Ferriphaselus	amnicola
Oceanicella	actignis
Geodermatophilus	telluris
Pseudoalteromonas	shioyasakiensis
Bacillus	oryziterrae
Lactobacillus	hokkaidonensis
Actinokineospora	bangkokensis
Bacillus	mesonae
Aliifodinibius	roseus
Vibrio	toranzoniae
Wenyingzhuangia	marina
Photobacterium	aquae
Snodgrassella	alvi
Gilliamella	apicola
Streptomyces	wuyuanensis
Italian	clover
Mangrovimonas	yunxiaonensis
Cloacibacillus	porcorum
Maribacter	thermophilus
Micromonospora	avicenniae
secondary	endosymbiont
Lactobacillus	oryzae
Flavobacterium	akiainvivens
Lactobacillus	hominis
Lactobacillus	gigeriorum
Geobacter	daltonii
Jatrophihabitans	endophyticus
Nitrolancea	hollandica
Gallaecimonas	xiamenensis
Idiomarina	xiamenensis
Marinomonas	profundimaris
Celeribacter	indicus
Bacillus	cihuensis
Halomicronema	hongdechloris
Spirosoma	aerolatum
Dyadobacter	tibetensis
Paracoccus	sediminis
Amphibacillus	jilinensis
Clostridium	bornimense
Dehalogenimonas	alkenigignens
Oceanicola	litoreus
Lactobacillus	mellifer
Lactobacillus	kullabergensis
Lactobacillus	apinorum
Lactobacillus	mellis
Acinetobacter	nectaris
Acinetobacter	boissieri
Bacillus	abyssalis
Fictibacillus	phosphorivorans
Quasibacillus	thermotolerans
Altibacter	lentus
Corynebacterium	humireducens
Pustulibacterium	marinum
Geodermatophilus	taihuensis
Microvirga	vignae
Acinetobacter	kookii
Azospirillum	humicireducens
Cribrihabitans	marinus
Acinetobacter	apis
actinobacterium	LLX17
Sphingobacterium	deserti
Nitrincola	nitratireducens
Thiobacimonas	profunda
Salimicrobium	jeotgali
Flaviramulus	ichthyoenteri
Corynebacterium	frankenforstense
Corynebacterium	lactis
Nitratireductor	pacificus
Lactobacillus	shenzhenensis
[Collinsella]	massiliensis
Corynebacterium	ihumii
Megasphaera	massiliensis
Nesterenkonia	massiliensis
Nosocomiicoccus	massiliensis
Lunatimonas	lonarensis
Scytonema	tolypothrichoides
Pacificimonas	flava
Pacificimonas	flava
Gayadomonas	joobiniege
Pseudorhodoplanes	sinuspersici
Hydrobacter	penzbergensis
Melghirimyces	thermohalophilus
Sodalis	praecaptivus
Ehrlichia	minasensis
Paenibacillus	gorillae
Bacillus	massiliogorillae
Jannaschia	faecimaris
Luteimonas	huabeiensis
Campylobacter	iguaniorum
Magnetospirillum	caucaseum
Pseudomonas	guangdongensis
Mariniradius	saccharolyticus
Nocardiopsis	potens
Calderihabitans	maritimus
Desulfamplus	magnetovallimortis
Tolypothrix	bouteillei
Arsenophonus	endosymbiont
Luteimonas	abyssi
Roseovarius	albus
Parvularcula	oceani
endosymbiont	of
Mycobacterium	celeriflavum
Pseudohongiella	spirulinae
Imhoffiella	purpurea
Pelagibaca	abyssi
Mycobacterium	fragae
Acinetobacter	qingfengensis
Oscillibacter	ruminantium
Rhodopirellula	sallentina
Nafulsella	turpanensis
Rhodopirellula	maiorica
Lysinibacillus	manganicus
Frischella	perrara
Fabibacter	pacificus
Altererythrobacter	atlanticus
Peptoniphilus	timonensis
Alloactinosynnema	iranicum
Liberibacter	crescens
Paenibacillus	antibioticophila
Bradyrhizobium	icense
Hippea	alviniae
Gorillibacterium	massiliense
Acidithrix	ferrooxidans
Tropicibacter	litoreus
Shimia	haliotis
Hyphomonas	beringensis
Hyphomonas	atlantica
Planktomarina	temperata
Desulfotomaculum	intricatum
Magnetospirillum	marisnigri
Niabella	drilacis
Anaerococcus	obesiensis
Bacillus	massiliosenegalensis
Nioella	nitratireducens
Roseovarius	azorensis
Arcticibacter	svalbardensis
Alistipes	senegalensis
Actinomyces	timonensis
Moraxella	porci
Nitrosospira	lacus
Halocynthiibacter	namhaensis
Lactobacillus	silagei
Devosia	epidermidihirudinis
Aquitalea	pelogenes
Thalassospira	alkalitolerans
Thalassospira	mesophila
Methylogaea	oryzae
Photobacterium	gaetbulicola
Thermodesulfobacterium	geofontis
Aquimarina	pacifica
Geodermatophilus	amargosae
Intestinimonas	butyriciproducens
Bacteroides	luti
Flavobacterium	urocaniciphilum
Olsenella	scatoligenes
[Clostridium]	dakarense
Chryseobacterium	polytrichastri
Mucilaginibacter	polytrichastri
Cnuella	takakiae
Caldisalinibacter	kiritimatiensis
Bacillus	solimangrovi
Marinobacter	nanhaiticus
Alcanivorax	pacificus
Streptomyces	hokutonensis
Salinispira	pacifica
Kiritimatiella	glycovorans
Salinivirga	cyanobacteriivorans
Deinococcus	soli
Pelagicola	litorisediminis
Thermoanaerobaculum	aquaticum
Altererythrobacter	xiamenensis
Oceanococcus	atlanticus
Roseivivax	atlanticus
Aestuariivita	atlantica
Thioclava	atlantica
Pontibacter	indicus
Bartonella	ancashensis
Tistlia	consotensis
Xanthomonas	maliensis
Rhodococcus	defluvii
Caloranaerobacter	ferrireducens
Idiomarina	planktonica
Acinetobacter	equi
Nitrospira	japonica
Clostridium	polynesiense
Actinomyces	polynesiensis
Bifidobacterium	aesculapii
Thermoactinomyces	daqus
Alkalispirochaeta	odontotermitis
Risungbinella	massiliensis
Novosphingobium	lindaniclasticum
Kosmotoga	pacifica
Thermus	caliditerrae
Sphingobium	baderi
Endozoicomonas	atrinae
Polaribacter	atrinae
Tepidicaulis	marinus
Zunongwangia	mangrovi
Enterobacter	lignolyticus
Defluviimonas	alba
Rhizobium	flavum
Chitinophaga	costaii
Lactobacillus	wasatchensis
Spiribacter	salinus
Spiribacter	curvatus
Sinomonas	humi
Luminiphilus	syltensis
Flavobacterium	enshiense
Sulfitobacter	geojensis
Sulfitobacter	noctilucicola
Sulfitobacter	noctilucae
Photobacterium	sanctipauli
Loktanella	soesokkakensis
Williamsia	sterculiae
Winogradskyella	psychrotolerans
Dysgonomonas	macrotermitis
Methyloversatilis	thermotolerans
Bacillus	ndiopicus
Bacillus	dielmoensis
Anaerosalibacter	massiliensis
Bacteroides	neonati
Desulfocarbo	indianensis
Kordia	jejudonensis
Microbacterium	mangrovi
Croceicoccus	naphthovorans
Novosphingobium	malaysiense
Flavihumibacter	solisilvae
Cyclobacterium	qasimii
Allosalinactinospora	lopnorensis
Thioclava	indica
Acinetobacter	harbinensis
Streptomyces	pluripotens
Arcobacter	lanthieri
Bradyrhizobium	diazoefficiens
Lutibaculum	baratangense
Izhakiella	capsodis
Dyella	jiangningensis
Gemmatimonas	phototrophica
Spirosoma	radiotolerans
Paenibacillus	darwinianus
Idiomarina	woesei
Vibrio	panuliri
Thermogemmatispora	carboxidivorans
Thermorudis	peleae
Acidobacterium	ailaaui
Tamlana	nanhaiensis
Chromobacterium	amazonense
Methyloceanibacter	caenitepidi
Streptobacillus	felis
Erwinia	teleogrylli
Lysobacter	arseniciresistens
Sphingobacterium	paucimobilis
Intrasporangium	chromatireducens
Cellulomonas	carbonis
Actinotalea	ferrariae
Pseudooceanicola	flagellatus
Paludisphaera	borealis
Desulfuribacillus	stibiiarsenatis
Mucilaginibacter	pineti
Vulgatibacter	incomptus
Pseudooctadecabacter	jejudonensis
Pseudomonas	oryzae
Atopobium	deltae
Crenotalea	thermophila
Ectothiorhodospira	marina
Celeribacter	marinus
Necropsobacter	massiliensis
Sulfitobacter	pseudonitzschiae
Bacillus	enclensis
Bacillus	filamentosus
Corynebacterium	glyciniphilum
Chlamydia	ibidis
Bacillus	campisalis
Corynebacterium	deserti
Endomicrobium	proavitum
Youngiibacter	fragilis
Sunxiuqinia	dokdonensis
Methyloglobulus	morosus
Hymenobacter	mucosus
Hymenobacter	sedentarius
Xuhuaishuia	manganoxidans
Orenia	metallireducens
Tepidibacillus	decaturensis
Oceanisphaera	psychrotolerans
Corynebacterium	jeddahense
Pelistega	indica
Gloeobacter	kilaueensis
Oceanisphaera	profunda
Chryseobacterium	arachidis
Chryseobacterium	zeae
Cyclobacterium	halophilum
Chitinophaga	jiangningensis
Novosphingobium	barchaimii
Novosphingobium	barchaimii
Methyloprofundus	sedimenti
Marinobacter	salarius
Kurthia	huakuii
Geosporobacter	ferrireducens
Cryobacterium	flavum
Hyphomicrobium	nitrativorans
Tessaracoccus	lapidicaptus
Streptomyces	gilvigriseus
Monashia	flava
Dethiosulfatarculus	sandiegensis
Pseudomonas	hussainii
Geobacillus	icigianus
Eisenbergiella	tayi
Mucinivorans	hirudinis
Pseudomonas	salegens
Moheibacter	sediminis
Chishuiella	changwenlii
Acinetobacter	bohemicus
Vibrio	tritonius
Lactobacillus	mixtipabuli
Pontibacter	chinhatensis
Magnetospirillum	moscoviense
Bradyrhizobium	erythrophlei
Bradyrhizobium	erythrophlei
Bradyrhizobium	erythrophlei
Bradyrhizobium	erythrophlei
Bradyrhizobium	erythrophlei
Streptomyces	leeuwenhoekii
Domibacillus	indicus
Methylobrevis	pamukkalensis
Bacillus	gobiensis
Aneurinibacillus	tyrosinisolvens
Acuticoccus	yangtzensis
Xylella	taiwanensis
Gynuella	sunshinyii
Hymenobacter	swuensis
Ruegeria	meonggei
Wenxinia	saemankumensis
Campylobacter	corcagiensis
Thermus	amyloliquefaciens
Clostridium	oryzae
Crenobacter	luteus
Chryseobacterium	hispalense
Chlamydia	avium
Chlamydia	gallinacea
Octadecabacter	temperatus
Bacillus	jeddahensis
Pseudomonas	saudimassiliensis
Jeotgalicoccus	saudimassiliensis
Actibacterium	atlanticum
Pseudooceanicola	atlanticus
Virgibacillus	massiliensis
Oceanobacillus	jeddahense
Rickettsia	buchneri
Paenibacillus	yonginensis
Bacillus	lonarensis
Salisediminibacterium	haloalkalitolerans
Aeromicrobium	massiliense
Parafilimonas	terrae
Alistipes	timonensis
Peptoniphilus	grossensis
Peptoniphilus	grossensis
Peptoniphilus	senegalensis
Oceanobacillus	massiliensis
Paenibacillus	senegalensis
Clostridium	senegalense
Cellulomonas	massiliensis
Noviherbaspirillum	massiliense
Timonella	senegalensis
Anaerococcus	pacaensis
Bacillus	massilioanorexius
Bartonella	senegalensis
Holdemania	massiliensis
Streptomyces	thermoautotrophicus
Lacinutrix	jangbogonensis
Actinoalloteichus	hoggarensis
Neisseria	arctica
Alistipes	ihumii
Clostridium	ihumii
Zhongshania	aliphaticivorans
Aestuariivita	boseongensis
Pseudopelagicola	gijangensis
Novibacillus	thermophilus
Magnetofaba	australis
Basilea	psittacipulmonis
Enorma	massiliensis
Kallipyga	massiliensis
Peptoniphilus	obesi
Lentibacillus	amyloliquefaciens
Senegalimassilia	anaerobia
Defluviitalea	phaphyphila
Mizugakiibacter	sediminis
Deinococcus	phoenicis
Labilibacter	marinus
Parapedobacter	indicus
Hoeflea	olei
Spirochaeta	lutea
Mariniphaga	anaerophila
Psychroserpens	jangbogonensis
Rhodoferax	saidenbachensis
Lacinutrix	venerupis
Gramella	flava
Martelella	endophytica
Litoreibacter	ascidiaceicola
Kiloniella	spongiae
Flavobacterium	gilvum
Flavobacterium	seoulense
Paramesorhizobium	deserti
Listeria	aquatica
Listeria	floridensis
Mesoaciditoga	lauensis
Thermoflexus	hugenholtzii
Bradyrhizobium	neotropicale
Legionella	norrlandica
Bacillus	rubiinfantis
Bacillus	andreraoultii
Pseudomonas	saudiphocaensis
Neosynechococcus	sphagnicola
Oribacterium	parvum
Alistipes	inops
Coprobacter	secundus
Zunongwangia	atlantica
Veillonella	seminalis
Bacillus	caseinilyticus
bacterium	LF-3
Chitinivibrio	alkaliphilus
Blochmannia	endosymbiont
Blochmannia	endosymbiont
Lactobacillus	bombicola
Weissella	bombi
Bifidobacterium	commune
Dakarella	massiliensis
Sphingopyxis	flava
Loktanella	sediminum
Jeotgalibacillus	malaysiensis
Thermotoga	caldifontis
Thermotoga	profunda
Pseudorhizobium	pelagicum
Pseudoruegeria	sabulilitoris
Parasaccharibacter	apium
Marinagarivorans	algicola
Catenovulum	maritimum
Rouxiella	chamberiensis
Colwellia	marinimaniae
Erysipelothrix	larvae
Sphingopyxis	fribergensis
Shewanella	mangrovi
Idiomarina	atlantica
Bradyrhizobium	valentinum
Aquimixticola	soesokkakensis
Amphiplicatus	metriothermophilus
Bacillus	niameyensis
Flaviflexus	massiliensis
Tessaracoccus	massiliensis
Numidum	massiliense
Nigerium	massiliense
bacterium	SIT6
Modestobacter	caceresii
Pseudohongiella	acticola
Phaeodactylibacter	xiamenensis
Lacimicrobium	alkaliphilum
Bosea	vaviloviae
Bosea	vaviloviae
Lawsonella	clevelandensis
Thalassospira	australica
Roseivivax	jejudonensis
Sinomonas	mesophila
Nocardia	donostiensis
Methylomonas	denitrificans
Oleiagrimonas	soli
Sedimenticola	thiotaurini
Corynebacterium	oculi
Paracoccus	sanguinis
Diaphorobacter	polyhydroxybutyrativorans
Bacillus	weihaiensis
Sanguibacteroides	justesenii
Ideonella	sakaiensis
Helicobacter	saguini
Cephaloticoccus	primus
Cephaloticoccus	capnophilus
Woeseia	oceani
Haematospirillum	jordaniae
Sphingomonas	taxi
Ruthenibacterium	lactatiformans
Listeria	booriae
Limnochorda	pilosa
Formosa	haliotis
Erwinia	iniecta
Sphingomonas	panacis
bacterium	2013Arg42i
bacterium	2013Ark19i
Desulfurella	amilsii
bacterium	endosymbiont
Fabibacter	misakiensis
Arcobacter	faecis
Geodermatophilus	pulveris
Mycobacterium	komanii
Mycobacterium	malmesburyense
Rufibacter	roseus
Thioflexothrix	psekupsii
Neptunomonas	phycophila
Porphyrobacter	mercurialis
[Propionibacterium]	namnetense
Planctomicrobium	piriforme
Raineyella	antarctica
Silvibacterium	bohemicum
Terracidiphilus	gabretensis
Helicobacter	ailurogastricus
Halocynthiibacter	arcticus
Wenzhouxiangella	marina
